"att1","latitude","longitude","@id","name","hiking","address"
874.0,46.1301875,11.3790639,"1364886486",,,"Croce del Laner, Rifugio Erdemolo, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, Italia"
875.0,46.1304563,11.3716977,"1364886489",,,"Lenzi - Lenzer, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, Italia"
876.0,46.1323136,11.3921215,"1364886497",,,"Rifugio Sette Selle, Strada forestale Vatrighetta - Cagnon, Telve, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
877.0,46.133249400000004,11.121381900000001,"1364890480","Camparta media",,"Camparta media, Strada dei Molinari, Lamar, Trento, Territorio Val d'Adige, Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
878.0,46.1220759,11.1217258,"1368281397",,,"Strada dei Magnoi, Lamar, Trento, Territorio Val d'Adige, Trento, Trentino-Alto Adige/Südtirol, 38015, Italia"
879.0,45.8388482,10.910629400000001,"1372991884",,"yes","Strada forestale Malga Rigotti, Mori, Comunità della Vallagarina, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
880.0,45.8354374,10.9123994,"1372991986",,"yes","Strada Brentegana, Tognotti, Brentonico, Comunità della Vallagarina, Trento, Trentino-Alto Adige/Südtirol, 38065, Italia"
881.0,46.4173653,10.9795012,"1373226157","Castello Basso",,"Castello Basso, 149, Rumo, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, Italia"
882.0,46.4168941,10.985648699999999,"1373231372",,,"Fontana Nuova, Bresimo, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, Italia"
883.0,46.418133000000005,10.982532,"1373232972",,,"Castello d'Altaguardia, 149, Rumo, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, Italia"
884.0,46.20508579999999,11.0415744,"1381050039",,,"Maso Marnara, Spormaggiore, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
885.0,46.1763751,11.0530395,"1381612219",,"yes","Albergo El Paso, Passo Santèl, Fai della Paganella, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, Italia"
886.0,46.2138093,11.0479628,"1384748029",,,"28, Via Fausiòr, Maso Trentini, Spormaggiore, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
887.0,46.07336420000001,11.1054295,"1388564919",,"yes","Brescia /  Ca dei Gai, Via Brescia, Piedicastello, Trento, Territorio Val d'Adige, Trento, Trentino-Alto Adige/Südtirol, 66, Italia"
888.0,45.9957566,10.8897913,"1389912459",,"yes","Strada forestale Naone, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
889.0,46.0515604,10.9021919,"1389912468",,"yes","SS237, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
890.0,46.035461600000005,10.893158300000001,"1389912495",,"yes","Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38077, Italia"
891.0,46.0008875,10.8929919,"1389912602",,"yes","Strada forestale Naone, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
892.0,45.9767809,10.8793368,"1389912680",,"yes","Strada forestale Blestone, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38075, Italia"
893.0,46.0230827,10.914592599999999,"1389912739",,"yes","Strada forestale Vendesi, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
894.0,46.0347225,10.9170748,"1389912752",,,"Strada panoramica, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38070, Italia"
895.0,46.035663,10.903750800000001,"1389912775",,"yes","O411, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38077, Italia"
896.0,46.0289821,10.9171062,"1389912986",,,"Strada panoramica, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38072, Italia"
897.0,46.0365222,10.894403599999999,"1389913362",,"yes","Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38077, Italia"
898.0,46.0352514,10.8942428,"1389938619",,,"O411, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38077, Italia"
899.0,45.945625799999995,10.8510602,"1389959326",,"yes","Strada di Vespana, Tenno, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
900.0,45.9503889,10.8606405,"1389959442",,"yes","Baita Ida, Strada forestale Biaina, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
901.0,46.1521915,10.8139977,"1397738176",,,"Passo del Gotro, Strada forestale Bandalors, Giustino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38086, Italia"
902.0,46.1197623,10.806913900000001,"1397738177",,,"Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
903.0,46.124674600000006,10.808936099999999,"1397738178",,,"percorso antica vetreria, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
904.0,46.1271175,10.809382800000002,"1397738179",,,"percorso antica vetreria, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
905.0,46.128333700000006,10.8098435,"1397738182",,,"percorso antica vetreria, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
906.0,46.129707399999994,10.809861699999999,"1397738183",,,"percorso antica vetreria, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
907.0,46.1332129,10.8088252,"1397738184",,,"Malga Nambi, percorso antica vetreria, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
908.0,46.1351641,10.8093313,"1397738185",,,"Malga Nambi, percorso antica vetreria, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
909.0,46.13873220000001,10.8107265,"1397738187",,,"Malga Nambi, percorso antica vetreria, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38071, Italia"
910.0,46.1417217,10.8128622,"1397738189",,,"Malga Movlina, Comano Terme, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, Italia"
911.0,46.149899600000005,10.847858800000001,"1397738297",,"yes","Rifugio XII Apostoli, Strada forestale Bandalors, Giustino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38086, Italia"
912.0,46.150527600000004,10.847666,"1397738305",,"yes","Rifugio XII Apostoli, Strada forestale Bandalors, Giustino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38086, Italia"
913.0,46.1515162,10.847799900000002,"1397738315",,,"Rifugio XII Apostoli, Strada forestale Bandalors, Giustino, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38086, Italia"
914.0,46.3752436,10.6723023,"1411634823",,,"Malga Saline, Val della Mite, Peio, Comunità della Valle di Sole, Trento, Trentino-Alto Adige/Südtirol, 38024, Italia"
915.0,46.1490885,11.5139856,"1413099167",,"yes","Hotel SAT Lagorai, Strada forestale Campeleto, Telve, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
916.0,46.1532549,11.5134485,"1413099184",,"yes","Strada forestale Campeleto, Telve, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
917.0,46.153253899999996,11.512561199999999,"1413099187",,"yes","Strada Forestale Rio Montalon, Telve, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
918.0,46.1824783,11.4860007,"1413099524",,"yes","Forcella Montalon, 362, Castello-Molina di Fiemme, Comunità territoriale della Val di Fiemme, Trento, Trentino-Alto Adige/Südtirol, Italia"
919.0,46.1325961,11.3264604,"1421187527",,"yes","SP224, Sigismondi - Simater, Palù del Fersina - Palai en Bersntol, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38043, Italia"
920.0,46.1223027,11.3148532,"1421187528",,"yes","Pintarei, Zorzioi, Sant'Orsola Terme, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, 38043, Italia"
921.0,46.3384305,11.8004648,"1428415018",,,"Passo Valles, SP 81, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, Italia"
922.0,46.3687874,11.8059968,"1428416156",,,"Moena, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38035, Italia"
923.0,46.3778035,11.7939629,"1428416457",,,"E628, Moena, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38035, Italia"
924.0,46.341086,11.789859,"1428937097",,,"Francesco Turra, SP81, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, 38054, Italia"
925.0,46.3422445,11.7710655,"1428937489",,,"Lago Juribrutto, Juribrutto, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, Italia"
926.0,46.347500399999994,11.776407800000001,"1428938587","Segnale sentiero",,"Segnale sentiero, Juribrutto, San Martino di Castrozza, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, Italia"
927.0,46.230453499999996,10.8901297,"1431217195",,"yes","Tre Ville, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, Italia"
928.0,46.4773078,11.2118957,"1432568184",,,"Kematscharte - Forcella Piccola, Pfaunboden, Perdonig - Predonico, Eppan an der Weinstraße - Appiano sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39057, Italia"
929.0,46.2382464,11.8918181,"1432766857",,,"Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, Italia"
930.0,46.2411541,11.884535699999999,"1432767160",,,"Sentiero Riccardo Simon, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, Italia"
931.0,46.24260770000001,10.8960462,"1432952121",,"yes","Bocchetta dei Tre Sassi, Sentiero di Val di Scura, Ville d'Anaunia, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, Italia"
932.0,46.2472225,10.8576401,"1432952285",,"yes","Malga Mondifrà, Strada Statale 239 di Campiglio, Pinzolo, Comunità delle Giudicarie, Trento, Trentino-Alto Adige/Südtirol, 38084, Italia"
933.0,45.8961278,11.119509800000001,"1442631799",,"yes","Pra del Finonchio, 2, Rovereto, Comunità della Vallagarina, Trento, Trentino-Alto Adige/Südtirol, Italia"
934.0,45.892053600000004,11.1345133,"1442637641",,"yes","Strada forestale Orti, Terragnolo, Comunità della Vallagarina, Trento, Trentino-Alto Adige/Südtirol, 38064, Italia"
935.0,46.4096026,11.7500413,"1455819484","Forca del Pief",,"Forca del Pief, Sentiero forestale Sora la Crepa, San Giovanni di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, Italia"
936.0,46.4691946,11.8665473,"1468627972",,,"SI, Canazei, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 32023, Italia"
937.0,46.4935588,11.7565255,"1471151139",,"yes","Col Rodella, Via Ferrata Col Rodella, Campitello di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, 38031, Italia"
938.0,46.4939114,11.6850478,"1471151141",,"yes","Zopei, Campitello di Fassa, Comun General de Fascia, Trento, Trentino-Alto Adige/Südtirol, Italia"
939.0,46.273091799999996,11.0882985,"1475361643",,"yes","Via Conte Zdenko Thun, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
940.0,45.8229966,10.877755800000001,"1478179141",,,"Strada Bait della Selva, Nago-Torbole, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38069, Italia"
941.0,45.846430100000006,10.7291724,"1486003810",,"no","Malga Corno, Strada forestale Cita - Giù, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
942.0,45.857873,10.727043199999999,"1486004719","Malga Cita","yes","Malga Cita, Via Malga Cita, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
943.0,45.8425452,10.7347563,"1486116649",,"yes","Passo Prà della Rosa, Strada forestale Cannoniere, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
944.0,46.2463179,11.0717344,"1487741216",,"yes","Torre di Visione, Via del Rifugio, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
945.0,46.240213399999995,11.0621623,"1488968519","Cammino Jacopeo D'Anaunia","yes","Cammino Jacopeo D'Anaunia, Via Santa Margherita, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
946.0,46.0806126,11.3970769,"1489113395","Trenca","yes","Trenca, ippovia, Strom, Ronchi Valsugana, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
947.0,46.0958562,11.3960262,"1489189266","Busa di Casa Pinello","yes","Busa di Casa Pinello, ippovia, Strom, Ronchi Valsugana, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
948.0,46.0923511,11.3994528,"1489189280","Col del S?te","yes","Col del Sète, ippovia, Strom, Ronchi Valsugana, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
949.0,46.084594200000005,11.4002977,"1489189288","Lago dele Carezze","yes","Lago dele Carezze, ippovia, Strom, Ronchi Valsugana, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
950.0,46.0940533,11.365897300000002,"1489189355","Passo della Portela","yes","Passo della Portela, Sentiero Militare, Zimeti, Fierozzo, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, Italia"
951.0,46.0737066,11.3878024,"1489189361","Rifugio Serot",,"Rifugio Serot, Strada forestale Raiteri, Bernardi, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
952.0,46.099688799999996,11.381240199999999,"1489189371","Sette Laghi","yes","Sette Laghi, Fierozzo, Comunità Alta Valsugana e Bersntol, Trento, Trentino-Alto Adige/Südtirol, Italia"
953.0,46.0716129,11.3759388,"1489189381",,"yes","Località Paicovel, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
954.0,46.07161970000001,11.376333500000001,"1489189386",,,"Località Paicovel, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
955.0,46.071677,11.3769773,"1489189397",,,"Località Paicovel, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
956.0,46.07181370000001,11.3748398,"1489189402",,,"Località Paicovel, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
957.0,46.073211900000004,11.3740073,"1489189448",,,"Località Prese, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
958.0,46.0735533,11.3865391,"1489189459",,"yes","Località Paicovel, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
959.0,46.0739767,11.3902379,"1489189467",,"yes","Località Paicovel, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
960.0,46.0743377,11.3846761,"1489189494","Malga Fravort","yes","Malga Fravort, Strada forestale Raiteri, Bernardi, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
961.0,46.074873499999995,11.3781584,"1489189540",,"yes","Laghetto delle Prese, Strada forestale Raiteri, Reto, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
962.0,46.0753534,11.3777246,"1489189550",,"yes","Laghetto delle Prese, Strada forestale Raiteri, Reto, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
963.0,46.0771486,11.3733464,"1489189551",,,"Località Prese, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
964.0,46.0771615,11.372470199999999,"1489189552",,"yes","Località Prese, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
965.0,46.0772019,11.3729897,"1489189553",,"yes","Località Prese, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
966.0,46.0783312,11.392549699999998,"1489189562",,,"Località Paicovel, Roncegno Terme, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, Italia"
967.0,46.08227670000001,11.400962400000001,"1489189568",,,"Ombri, Ronchi Valsugana, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38050, Italia"
968.0,46.0822964,11.4009154,"1489189569",,"yes","Ombri, Ronchi Valsugana, Comunità Valsugana e Tesino, Trento, Trentino-Alto Adige/Südtirol, 38050, Italia"
969.0,46.265988,11.0852709,"1492363091",,"yes","7, Piazza Francesco Guardi, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
970.0,46.263502200000005,11.089137699999998,"1497544429","Cammino Jacopeo D'Anaunia","yes","Cammino Jacopeo D'Anaunia, SP124, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
971.0,45.93311679999999,10.8789398,"1498879276",,"yes","Via alle Fontane di Làghel, Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
972.0,45.943526399999996,10.880118199999998,"1501945941",,"yes","Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
973.0,45.9436385,10.867823399999999,"1501945945",,"yes","Strada forestale Biaina, Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
974.0,45.9443356,10.880723800000002,"1501945988",,"yes","Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
975.0,45.946169,10.8667883,"1501946019",,"yes","Strada forestale Biaina, Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
976.0,45.9488689,10.8851245,"1501946250",,"yes","Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
977.0,45.9527541,10.8886436,"1501946508",,"yes","Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
978.0,46.141606200000005,10.9654884,"1524975903",,"yes","Chiesa di San Vigilio, Via Nazionale, Molveno, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38018, Italia"
979.0,46.1442889,10.965181300000001,"1525442512",,"yes","Via Nazionale / funivie, Via Belvedere, Molveno, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38018, Italia"
980.0,46.1834726,11.028087199999998,"1527057213",,"yes","Cavedago, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, 38018, Italia"
981.0,46.1859888,11.0406079,"1527057216",,"yes","Cavedago, Comunità della Paganella, Trento, Trentino-Alto Adige/Südtirol, Italia"
982.0,46.2650232,11.086710499999999,"1535734352",,,"1, Via Valle, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
983.0,45.871190999999996,11.0755388,"1538328528",,,"Trambileno, Comunità della Vallagarina, Trento, Trentino-Alto Adige/Südtirol, 38068, Italia"
984.0,46.2519386,11.0806147,"1544690295",,"yes","Maso della Pozza, SP124, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
985.0,46.252036100000005,11.0808321,"1544690311",,"yes","Maso della Pozza, SP124, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
986.0,46.2520579,11.081308900000002,"1544690337",,"yes","Maso della Pozza, SP124, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
987.0,46.224453600000004,11.1244567,"1558642140",,"yes","Funivia, sentiero del Monte di Mezzocorona, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38016, Italia"
988.0,46.227940000000004,11.1235523,"1558645603",,"yes","17, Strada forestale delle Longhe, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38016, Italia"
989.0,46.228132,11.1234184,"1558645609",,"yes","17, Strada forestale delle Longhe, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38016, Italia"
990.0,46.229650299999996,11.1030263,"1558645630","Bait dei Manzi","yes","Bait dei Manzi, Strada forestale Bait dei Manzi, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38017, Italia"
991.0,46.2308099,11.126613800000001,"1558645928","Plon","yes","Plon, Sentiero Emilio e Mario Pilati, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38016, Italia"
992.0,46.233192700000004,11.1098587,"1558649391",,"yes","Strada forestale Bait dei Manzi, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38016, Italia"
993.0,46.2344907,11.111529699999998,"1558654762",,"yes","Strada forestale Bait dei Manzi, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38016, Italia"
994.0,46.237992,11.121920199999998,"1558666730","Baito Aiseli","yes","Baito Aiseli, Sentiero Emilio e Mario Pilati, Mezzocorona, Comunità Rotaliana-Königsberg, Trento, Trentino-Alto Adige/Südtirol, 38016, Italia"
995.0,46.272543299999995,11.091365199999998,"1560830807",,"yes","Pignolè, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
996.0,46.2722786,11.0922128,"1560832798",,"yes","Pignolè, Ton, Comunità della Val di Non, Trento, Trentino-Alto Adige/Südtirol, 38010, Italia"
997.0,46.1683119,11.784645199999998,"1563104190","Capitello San Antonio","yes","Capitello San Antonio, Strada forestale Redasega - Fedoi, Camp, Mezzano, Comunità di Primiero, Trento, Trentino-Alto Adige/Südtirol, 38054, Italia"
998.0,45.9026469,10.9257781,"1583263155",,"yes","Località Gazzi, Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38062, Italia"
999.0,45.9113972,10.9345001,"1583263168",,"yes","MTB Downhill: The Hammer, Bolognano, Arco, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1000.0,45.8624621,10.8298262,"1601137416",,"yes","Riva Beleverde, Antica Via del Ponale, Riva del Garda, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
1001.0,45.87116470000001,10.7819154,"1601137536",,"yes","Via San Carlo, Legos, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1002.0,45.8712813,10.7919614,"1601137544",,"yes","Sentiero Madonna Addolorata, Legos, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1003.0,45.875504299999996,10.7972831,"1601137624",,"yes","Sella di Val Giumella, Sentiero Madonna Addolorata, Legos, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, Italia"
1004.0,45.8794929,10.7967695,"1601137753",,,"Malga Giumella Inferiore, Sentiero Madonna Addolorata, Legos, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38066, Italia"
1005.0,45.8510523,10.7677393,"1607457395",,,"Strada forestale Cretegn, Legos, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1006.0,46.40290460000001,11.6074204,"1609177663",,,"Hubertus, Via Carezza, Welschnofen - Nova Levante, Comun General de Fascia, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39056, Italia"
1007.0,45.8587897,10.6900026,"1613533397","Bocca Cas?t","yes","Bocca Casèt, SP127, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1008.0,45.86626029999999,10.7452384,"1613533404",,"yes","Via Malga Cita, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1009.0,45.870903000000006,10.718685800000001,"1613533413","Bochet de la Spinera","yes","Bochet de la Spinera, Sentér de Caront, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1010.0,45.879704499999995,10.684631,"1613533445",,"yes","Strada forestale Masolivo, Ledro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38067, Italia"
1011.0,45.9647671,10.9088475,"1619187437",,"yes","Via al Dosso del Castello, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
1012.0,45.9652933,10.9088781,"1619187442",,"yes","Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
1013.0,45.9861974,10.921382199999998,"1619187609",,,"Strada forestale Gaggiolo, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
1014.0,45.9930456,10.920944500000001,"1619187680",,"yes","Strada forestale Le Bene, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
1015.0,45.995850399999995,10.9228788,"1619187752",,,"Strada forestale Gaggiolo, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
1016.0,46.0019347,10.9347984,"1619187784",,,"Pista Ciclabile Valle del Sarca, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38074, Italia"
1017.0,46.0083244,10.9333862,"1619187913",,,"Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38096, Italia"
1018.0,46.009001399999995,10.9419076,"1619187918",,,"Pista Ciclabile Valle del Sarca, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38096, Italia"
1019.0,46.0091663,10.9349088,"1619187922",,,"Via Cargadori, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38096, Italia"
1020.0,46.0093204,10.9343448,"1619187941",,,"Via Cargadori, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38096, Italia"
1021.0,46.0127195,10.9377927,"1619187962",,,"Via Cargadori, Dro, Comunità Alto Garda e Ledro, Trento, Trentino-Alto Adige/Südtirol, 38096, Italia"
